Subsidy Dt,Año,Mes,CUOTA,NET,NEW_SEGMENT,TIPO_SUBSIDIO,MARCA,MODELO,GAMA,Diferencia_a_pagar,Diferencia_pagada,precio_venta,unidades,Tipo_Bodega,bimestre,marcapref,gruposeleccionado
1/31/2019,2019,Ene,650,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO O,Utra,5619,5619,12699,1,BODEGA CORP,1,1,1
1/21/2019,2019,Ene,850,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO N,Utra,5619,5619,11699,1,TIENDAS,1,1,1
1/13/2019,2019,Ene,650,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO N,Utra,5619,5619,11699,1,TIENDAS,1,1,1
1/27/2019,2019,Ene,650,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO O,Utra,5619,5619,12699,1,TIENDAS,1,1,1
02/01/2019,2019,Feb,650,EQUAL,PYME,RETENTION,MARCA 4,MARCA 4 MODELO O,Utra,5619,5619,12699,1,TIENDAS,1,1,1
02/03/2019,2019,Feb,650,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO O,Utra,5619,5619,12699,1,TIENDAS,1,1,1
02/05/2019,2019,Feb,650,EQUAL,PYME,RETENTION,MARCA 4,MARCA 4 MODELO O,Utra,5619,5619,12699,1,TIENDAS,1,1,1
02/08/2019,2019,Feb,650,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO O,Utra,5619,5619,12699,1,TIENDAS,1,1,1
2/27/2019,2019,Feb,650,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO O,Utra,5619,5619,12699,1,TIENDAS,1,1,1
2/27/2019,2019,Feb,650,EQUAL,PYME,RETENTION,MARCA 4,MARCA 4 MODELO O,Utra,5619,5619,12699,1,TIENDAS,1,1,1
01/02/2019,2019,Ene,650,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO N,Utra,5619,5619,11699,1,TIENDAS,1,1,1
02/08/2019,2019,Feb,650,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO O,Utra,5619,5619,12699,1,TIENDAS,1,1,1
2/20/2019,2019,Feb,650,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO N,Utra,5619,5619,11699,1,TIENDAS,1,1,1
1/17/2019,2019,Ene,650,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO O,Utra,5619,5618,12699,1,BODEGA CORP,1,1,1
1/28/2020,2020,Ene,300,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5600,5600,7499,1,TIENDAS,2,1,3
2/15/2020,2020,Feb,650,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AD,Utra,5600,5600,9999,1,TIENDAS,2,0,4
1/28/2020,2020,Ene,300,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5600,5600,7499,1,TIENDAS,2,1,3
1/24/2020,2020,Ene,300,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5600,5600,7499,1,TIENDAS,2,1,3
02/10/2020,2020,Feb,300,UPGRADE,PYME,ACQUISITION,MARCA 4,MARCA 4 MODELO D,Alta,6000,5600,7499,1,TIENDAS,2,1,3
2/20/2020,2020,Feb,300,UPGRADE,PYME,ACQUISITION,MARCA 4,MARCA 4 MODELO D,Alta,6000,5600,7499,1,TIENDAS,2,1,3
01/03/2020,2020,Ene,300,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5595,5595,7499,1,TIENDAS,2,1,3
1/23/2020,2020,Ene,300,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO L,Utra,5595,5595,8699,1,TIENDAS,2,0,4
1/23/2020,2020,Ene,300,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5595,5595,7499,1,TIENDAS,2,1,3
1/14/2020,2020,Ene,650,EQUAL,PYME,RETENTION,MARCA 4,MARCA 4 MODELO F,Utra,6412,5563,12399,1,BODEGA CORP,2,1,3
1/31/2019,2019,Ene,350,UPGRADE,PYME,ACQUISITION,MARCA 4,MARCA 4 MODELO N,Utra,7779,5560,11699,1,BODEGA CORP,1,1,1
1/31/2019,2019,Ene,350,UPGRADE,PYME,ACQUISITION,MARCA 4,MARCA 4 MODELO N,Utra,7779,5560,11699,1,BODEGA CORP,1,1,1
1/31/2019,2019,Ene,350,UPGRADE,PYME,ACQUISITION,MARCA 4,MARCA 4 MODELO N,Utra,7779,5560,11699,1,BODEGA CORP,1,1,1
02/05/2020,2020,Feb,650,EQUAL,PYME,RETENTION,MARCA 4,MARCA 4 MODELO F,Utra,6437,5549,12399,1,TIENDAS,2,1,3
02/07/2020,2020,Feb,650,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO F,Utra,5549,5549,12399,1,TIENDAS,2,1,3
1/30/2020,2020,Ene,650,EQUAL,PYME,RETENTION,MARCA 4,MARCA 4 MODELO F,Utra,5537,5549,12399,1,TIENDAS,2,1,3
2/17/2020,2020,Feb,650,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO F,Utra,6437,5549,12399,1,TIENDAS,2,1,3
2/17/2020,2020,Feb,650,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO F,Utra,6437,5549,12399,1,TIENDAS,2,1,3
02/05/2020,2020,Feb,650,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO F,Utra,6437,5537,12399,1,BODEGA CORP,2,1,3
02/06/2020,2020,Feb,650,EQUAL,PYME,RETENTION,MARCA 4,MARCA 4 MODELO F,Utra,6437,5537,12399,1,TIENDAS,2,1,3
02/06/2020,2020,Feb,650,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO F,Utra,6437,5537,12399,1,TIENDAS,2,1,3
1/25/2020,2020,Ene,650,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO F,Utra,5537,5537,12399,1,TIENDAS,2,1,3
2/18/2020,2020,Feb,650,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO F,Utra,6437,5537,12399,1,TIENDAS,2,1,3
02/02/2020,2020,Feb,650,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO F,Utra,6437,5537,12399,1,TIENDAS,2,1,3
1/27/2020,2020,Ene,650,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO F,Utra,5537,5537,12399,1,TIENDAS,2,1,3
2/28/2020,2020,Feb,650,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO F,Utra,6437,5537,12399,1,TIENDAS,2,1,3
01/09/2020,2020,Ene,650,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO F,Utra,4663,5512,12399,1,BODEGA CORP,2,1,3
01/11/2020,2020,Ene,650,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO F,Utra,5512,5512,12399,1,TIENDAS,2,1,3
01/04/2020,2020,Ene,650,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO F,Utra,5512,5512,12399,1,TIENDAS,2,1,3
1/20/2020,2020,Ene,650,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO F,Utra,5512,5512,12399,1,TIENDAS,2,1,3
01/02/2020,2020,Ene,650,EQUAL,PYME,RETENTION,MARCA 4,MARCA 4 MODELO F,Utra,5512,5511,12399,1,TIENDAS,2,1,3
1/30/2020,2020,Ene,350,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5500,5500.01,7499,1,TIENDAS,2,1,3
01/03/2019,2019,Ene,350,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO N,Utra,8199,5500,11699,1,BODEGA CORP,1,1,1
1/22/2020,2020,Ene,350,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO G,Utra,5500,5500,13599,1,BODEGA CORP,2,1,3
2/21/2020,2020,Feb,350,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5500,5500,7499,1,TIENDAS,2,1,3
2/20/2020,2020,Feb,350,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5500,5500,7499,1,TIENDAS,2,1,3
1/16/2020,2020,Ene,550,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO G,Utra,7573,5500,13599,1,BODEGA CORP,2,1,3
1/21/2020,2020,Ene,550,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO G,Utra,7573,5500,13599,1,BODEGA CORP,2,1,3
2/18/2020,2020,Feb,350,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5500,5500,7499,1,TIENDAS,2,1,3
01/07/2020,2020,Ene,350,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5416,5465,7499,1,TIENDAS,2,1,3
1/14/2020,2020,Ene,350,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5465,5465,7499,1,TIENDAS,2,1,3
01/11/2020,2020,Ene,350,EQUAL,PYME,RETENTION,MARCA 2,MARCA 2 MODELO L,Utra,5465,5465,8699,1,TIENDAS,2,0,4
1/20/2020,2020,Ene,350,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5465,5465,7499,1,TIENDAS,2,1,3
1/31/2019,2019,Ene,450,UPGRADE,PYME,ACQUISITION,MARCA 4,MARCA 4 MODELO O,Utra,7419,5419.01,12699,1,BODEGA CORP,1,1,1
1/31/2019,2019,Ene,350,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO S,Utra,5700,5401.01,8999,1,TIENDAS,1,0,2
1/23/2019,2019,Ene,950,EQUAL,PYME,RETENTION,MARCA 2,MARCA 2 MODELO B,Alta,1,5389,7999,1,BODEGA CORP,1,0,2
01/08/2020,2020,Ene,850,EQUAL,PYME,RETENTION,MARCA 4,MARCA 4 MODELO G,Utra,3343,5359,13599,1,BODEGA CORP,2,1,3
2/17/2020,2020,Feb,350,EQUAL,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5500,5300.01,7499,1,TIENDAS,2,1,3
2/29/2020,2020,Feb,350,EQUAL,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5465,5300.01,7499,1,TIENDAS,2,1,3
1/29/2020,2020,Ene,350,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5300,5300,7499,1,TIENDAS,2,1,3
2/15/2020,2020,Feb,350,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5500,5300,7499,1,TIENDAS,2,1,3
2/21/2020,2020,Feb,350,EQUAL,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5500,5300,7499,1,TIENDAS,2,1,3
1/23/2020,2020,Ene,350,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5300,5300,7499,1,TIENDAS,2,1,3
01/07/2020,2020,Ene,350,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5236,5285,7499,1,TIENDAS,2,1,3
01/06/2020,2020,Ene,350,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5236,5285,7499,1,TIENDAS,2,1,3
1/22/2020,2020,Ene,350,EQUAL,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5300,5285,7499,1,TIENDAS,2,1,3
1/19/2020,2020,Ene,350,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5285,5285,7499,1,TIENDAS,2,1,3
01/09/2020,2020,Ene,350,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AF,Utra,5285,5285,8999,1,TIENDAS,2,0,4
01/05/2020,2020,Ene,350,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AF,Utra,5236,5236,8999,1,TIENDAS,2,0,4
2/27/2019,2019,Feb,300,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO B,Alta,5220,5220.01,7999,1,TIENDAS,1,0,2
1/26/2019,2019,Ene,300,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO B,Alta,5220,5220,7999,1,TIENDAS,1,0,2
02/08/2020,2020,Feb,350,UPGRADE,PYME,ACQUISITION,MARCA 4,MARCA 4 MODELO D,Alta,5500,5200,7499,1,TIENDAS,2,1,3
1/31/2019,2019,Ene,350,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO B,Alta,5700,5101.01,7999,1,TIENDAS,1,0,2
1/31/2019,2019,Ene,350,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO B,Alta,5700,5101.01,7999,1,TIENDAS,1,0,2
02/11/2020,2020,Feb,450,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5100,5100,7499,1,TIENDAS,2,1,3
1/16/2020,2020,Ene,550,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO F,Utra,6723,5100,12399,1,BODEGA CORP,2,1,3
02/12/2020,2020,Feb,550,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO G,Utra,7999,5099,13599,1,BODEGA CORP,2,1,3
01/10/2020,2020,Ene,450,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5094,5094.01,7499,1,TIENDAS,2,1,3
01/11/2020,2020,Ene,450,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5094,5094,7499,1,TIENDAS,2,1,3
1/20/2020,2020,Ene,450,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AF,Utra,5094,5094,8999,1,TIENDAS,2,0,4
01/09/2020,2020,Ene,850,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO G,Utra,3343,5042,13599,1,TIENDAS,2,1,3
1/15/2020,2020,Ene,850,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO G,Utra,5042,5042,13599,1,TIENDAS,2,1,3
02/06/2019,2019,Feb,350,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO M,Alta,5040,5040,7799,1,BODEGA CORP,1,1,1
01/04/2019,2019,Ene,350,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO M,Alta,5040,5040,7799,1,BODEGA CORP,1,1,1
01/02/2019,2019,Ene,350,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO M,Alta,5040,5040,7799,1,TIENDAS,1,1,1
01/06/2019,2019,Ene,350,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO M,Alta,5040,5040,7799,1,TIENDAS,1,1,1
1/30/2019,2019,Ene,350,UPGRADE,PYME,ACQUISITION,MARCA 4,MARCA 4 MODELO M,Alta,5040,5040,7799,1,TIENDAS,1,1,1
1/27/2020,2020,Ene,450,EQUAL,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,5040,5040,7499,1,TIENDAS,2,1,3
01/03/2019,2019,Ene,350,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO S,Utra,5040,5040,8999,1,TIENDAS,1,0,2
01/05/2019,2019,Ene,350,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO M,Alta,5040,5040,7799,1,TIENDAS,1,1,1
01/06/2019,2019,Ene,350,DOWNGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO S,Utra,5040,5040,8999,1,TIENDAS,1,0,2
1/14/2019,2019,Ene,350,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO M,Alta,5040,5040,7799,1,TIENDAS,1,1,1
1/15/2019,2019,Ene,350,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO M,Alta,5040,5040,7799,1,TIENDAS,1,1,1
1/15/2019,2019,Ene,350,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO M,Alta,5040,5040,7799,1,TIENDAS,1,1,1
1/16/2019,2019,Ene,350,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO M,Alta,5040,5040,7799,1,TIENDAS,1,1,1
2/16/2019,2019,Feb,350,DOWNGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO S,Utra,5040,5040,8999,1,TIENDAS,1,0,2
1/13/2019,2019,Ene,450,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO M,Alta,5040,5040,7799,1,TIENDAS,1,1,1
01/04/2019,2019,Ene,350,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO AH,Utra,5040,5040,8599,1,TIENDAS,1,0,2
1/16/2019,2019,Ene,350,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO M,Alta,5040,5040,7799,1,TIENDAS,1,1,1
1/31/2019,2019,Ene,350,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO M,Alta,5040,5040,7799,1,TIENDAS,1,1,1
1/31/2019,2019,Ene,350,DOWNGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AH,Utra,5040,5040,8599,1,TIENDAS,1,0,2
02/03/2019,2019,Feb,350,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO B,Alta,5040,5040,7999,1,TIENDAS,1,0,2
02/10/2019,2019,Feb,350,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO M,Alta,5040,5040,7799,1,TIENDAS,1,1,1
2/16/2019,2019,Feb,350,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO M,Alta,5040,5040,7799,1,TIENDAS,1,1,1
1/25/2019,2019,Ene,350,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO M,Alta,5040,5040,7799,1,TIENDAS,1,1,1
1/26/2019,2019,Ene,350,DOWNGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO S,Utra,5040,5040,8999,1,TIENDAS,1,0,2
1/28/2019,2019,Ene,550,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO M,Alta,3900,5004,7799,1,BODEGA CORP,1,1,1
01/09/2020,2020,Ene,450,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AD,Utra,6414,5000,9999,1,BODEGA CORP,2,0,4
01/09/2020,2020,Ene,450,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AD,Utra,6414,5000,9999,1,BODEGA CORP,2,0,4
1/16/2020,2020,Ene,450,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO F,Utra,7263,5000,12399,1,BODEGA CORP,2,1,3
1/16/2020,2020,Ene,450,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO F,Utra,7263,5000,12399,1,BODEGA CORP,2,1,3
1/31/2020,2020,Ene,450,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AD,Utra,6400,5000,9999,1,BODEGA CORP,2,0,4
1/31/2020,2020,Ene,450,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO F,Utra,7237,5000,12399,1,BODEGA CORP,2,1,3
